"","org","year","survey","bush","state","edu","age","female","black","weight"
"7951",1,5,6,1,10,3,1,0,0,1218
"7952",1,5,6,1,43,1,3,0,0,1841
"7953",1,5,6,0,10,4,1,1,1,1745
"7954",1,5,6,1,10,2,3,0,0,1033
"7955",1,5,6,1,11,2,2,0,0,1109
"7956",1,5,6,1,43,2,3,1,0,829
"7957",1,5,6,0,21,2,3,1,1,1064
"7958",1,5,6,0,44,2,1,1,0,2433
"7959",1,5,6,NA,21,4,2,1,0,615
"7960",1,5,6,NA,28,1,4,1,0,591
"7961",1,5,6,1,43,4,2,0,0,766
"7962",1,5,6,0,44,3,2,1,0,625
"7963",1,5,6,0,19,4,2,1,0,615
"7964",1,5,6,0,10,2,4,0,0,749
"7965",1,5,6,1,11,4,2,1,0,307
"7966",1,5,6,1,11,3,1,1,0,489
"7967",1,5,6,1,43,4,2,1,0,615
"7968",1,5,6,1,10,2,3,0,0,1549
"7969",1,5,6,1,41,4,4,1,0,573
"7970",1,5,6,1,11,2,4,1,0,1804
"7971",1,5,6,1,25,4,3,1,0,326
"7972",1,5,6,1,50,3,2,1,0,614
"7973",1,5,6,NA,25,2,3,1,1,1064
"7974",1,5,6,NA,47,4,1,1,0,680
"7975",1,5,6,0,34,3,2,1,0,625
"7976",1,5,6,1,10,4,3,0,0,812
"7977",1,5,6,1,1,2,4,1,0,601
"7978",1,5,6,0,41,2,3,1,0,829
"7979",1,5,6,0,34,2,3,0,1,1499
"7980",1,5,6,1,21,3,1,0,0,1218
"7981",1,5,6,1,44,3,2,1,0,625
"7982",1,5,6,1,36,2,4,0,0,1473
"7983",1,5,6,1,10,2,3,1,0,829
"7984",1,5,6,1,37,3,2,1,0,937
"7985",1,5,6,1,47,2,1,0,0,2273
"7986",1,5,6,1,44,1,1,1,0,1825
"7987",1,5,6,0,47,4,4,1,0,573
"7988",1,5,6,1,44,4,1,1,0,680
"7989",1,5,6,1,21,2,1,0,0,1137
"7990",1,5,6,0,11,2,1,1,0,1825
"7991",1,5,6,0,44,2,2,1,0,890
"7992",1,5,6,1,10,2,4,1,0,1203
"7993",1,5,6,1,38,3,2,1,0,644
"7994",1,5,6,1,10,3,1,1,0,978
"7995",1,5,6,0,15,2,2,1,0,875
"7996",1,5,6,1,44,2,2,0,0,1663
"7997",1,5,6,1,5,3,2,1,0,322
"7998",1,5,6,0,32,2,2,1,0,918
"7999",1,5,6,0,49,4,2,1,0,615
"8000",1,5,6,1,21,4,2,0,0,383
"8001",1,5,6,0,10,1,4,0,0,1498
"8002",1,5,6,1,1,4,1,0,0,846
"8003",1,5,6,1,10,2,1,0,0,1516
"8004",1,5,6,1,1,2,3,0,0,1033
"8005",1,5,6,1,5,2,1,0,0,781
"8006",1,5,6,1,11,3,2,0,0,778
"8007",1,5,6,1,47,3,3,1,0,869
"8008",1,5,6,1,47,4,3,0,0,406
"8009",1,5,6,1,6,2,1,0,0,1563
"8010",1,5,6,1,43,2,2,0,0,1109
"8011",1,5,6,1,5,2,2,1,0,918
"8012",1,5,6,1,43,2,1,1,0,1217
"8013",1,5,6,1,4,2,2,1,0,445
"8014",1,5,6,1,37,4,3,1,0,652
"8015",1,5,6,1,10,3,2,1,0,625
"8016",1,5,6,1,10,4,1,0,0,846
"8017",1,5,6,1,4,1,3,1,0,1478
"8018",1,5,6,1,5,2,4,1,0,620
"8019",1,5,6,0,6,4,1,1,0,701
"8020",1,5,6,0,21,2,3,0,0,516
"8021",1,5,6,0,5,2,4,0,0,1545
"8022",1,5,6,0,38,2,1,1,0,1254
"8023",1,5,6,0,34,4,2,0,0,383
"8024",1,5,6,1,37,4,2,0,0,383
"8025",1,5,6,1,25,1,1,0,1,3300
"8026",1,5,6,0,18,4,1,1,0,680
"8027",1,5,6,0,5,4,2,1,0,634
"8028",1,5,6,1,5,4,3,1,0,336
"8029",1,5,6,1,5,1,1,0,1,2268
"8030",1,5,6,0,32,4,2,1,0,634
"8031",1,5,6,1,5,2,4,1,0,620
"8032",1,5,6,NA,11,3,3,0,0,722
"8033",1,5,6,1,3,3,4,0,0,629
"8034",1,5,6,1,43,1,3,1,0,1478
"8035",1,5,6,1,5,4,2,1,0,634
"8036",1,5,6,1,5,4,2,1,0,317
"8037",1,5,6,1,48,2,1,0,0,781
"8038",1,5,6,0,3,4,1,1,0,701
"8039",1,5,6,0,34,2,3,1,0,414
"8040",1,5,6,0,25,3,1,1,1,1884
"8041",1,5,6,1,5,4,3,0,0,628
"8042",1,5,6,1,19,2,2,1,1,571
"8043",1,5,6,1,5,4,2,0,0,395
"8044",1,5,6,NA,18,2,3,1,1,532
"8045",1,5,6,1,5,2,4,0,0,1545
"8046",1,5,6,1,5,4,2,1,0,634
"8047",1,5,6,0,5,4,2,0,0,789
"8048",1,5,6,1,5,4,2,0,0,395
"8049",1,5,6,1,27,3,3,0,0,744
"8050",1,5,6,1,45,3,4,1,0,505
"8051",1,5,6,1,5,4,2,0,0,395
"8052",1,5,6,1,38,3,2,1,0,966
"8053",1,5,6,0,14,4,2,0,0,752
"8054",1,5,6,1,19,2,1,0,0,1516
"8055",1,5,6,1,42,3,3,0,0,710
"8056",1,5,6,1,11,2,1,1,0,1825
"8057",1,5,6,1,10,4,2,0,0,766
"8058",1,5,6,1,38,3,4,0,0,629
"8059",1,5,6,0,5,3,2,1,0,966
"8060",1,5,6,0,50,3,1,1,0,1442
"8061",1,5,6,1,15,2,1,1,0,1794
"8062",1,5,6,0,14,3,1,1,0,961
"8063",1,5,6,NA,24,2,2,1,0,437
"8064",1,5,6,1,26,3,2,1,0,614
"8065",1,5,6,0,10,4,4,1,0,287
"8066",1,5,6,NA,5,1,3,1,0,1524
"8067",1,5,6,1,38,4,2,0,0,592
"8068",1,5,6,NA,19,2,3,0,0,1033
"8069",1,5,6,NA,5,3,2,0,1,1164
"8070",1,5,6,1,48,1,4,0,0,772
"8071",1,5,6,1,45,3,3,0,0,1117
"8072",1,5,6,NA,23,4,4,1,0,282
"8073",1,5,6,NA,3,2,3,0,0,1597
"8074",1,5,6,1,10,2,4,0,0,1498
"8075",1,5,6,1,5,3,2,1,0,644
"8076",1,5,6,0,25,4,3,1,1,419
"8077",1,5,6,1,6,4,3,1,0,1008
"8078",1,5,6,NA,3,3,2,1,0,1288
"8079",1,5,6,1,5,3,4,1,0,505
"8080",1,5,6,1,3,3,4,1,0,252
"8081",1,5,6,1,43,2,1,1,0,1825
"8082",1,5,6,1,43,2,1,1,0,1825
"8083",1,5,6,0,5,4,3,0,0,837
"8084",1,5,6,1,44,4,2,0,0,766
"8085",1,5,6,1,44,3,2,1,0,625
"8086",1,5,6,1,38,2,4,0,0,1545
"8087",1,5,6,0,48,2,3,0,0,1065
"8088",1,5,6,1,3,1,3,1,0,2285
"8089",1,5,6,0,5,2,4,1,0,620
"8090",1,5,6,0,3,1,4,0,0,772
"8091",1,5,6,0,5,4,1,1,0,1051
"8092",1,5,6,1,25,1,4,1,0,1203
"8093",1,5,6,1,38,2,1,1,0,1881
"8094",1,5,6,1,45,2,4,1,0,620
"8095",1,5,6,0,45,4,2,1,0,317
"8096",1,5,6,0,5,2,1,1,0,1254
"8097",1,5,6,0,44,2,1,0,0,2273
"8098",1,5,6,0,5,3,1,1,0,1512
"8099",1,5,6,0,48,4,1,0,0,436
"8100",1,5,6,1,48,1,4,1,0,1240
"8101",1,5,6,0,5,3,2,1,0,966
"8102",1,5,6,0,3,3,4,0,0,629
"8103",1,5,6,NA,5,2,3,1,0,1282
"8104",1,5,6,1,6,3,1,1,0,1008
"8105",1,5,6,1,5,2,1,1,0,627
"8106",1,5,6,1,36,2,1,1,0,1196
"8107",1,5,6,1,32,3,3,1,0,299
"8108",1,5,6,NA,1,2,2,1,0,890
"8109",1,5,6,1,51,4,2,0,0,1184
"8110",1,5,6,0,38,1,1,1,0,1254
"8111",1,5,6,0,5,3,2,0,0,1203
"8112",1,5,6,0,27,3,4,0,0,629
"8113",1,5,6,0,3,1,3,1,0,2285
"8114",1,5,6,0,6,2,1,1,0,627
"8115",1,5,6,1,25,1,3,1,0,739
"8116",1,5,6,1,51,1,4,0,0,772
"8117",1,5,6,1,44,2,1,1,1,2343
"8118",1,5,6,1,45,2,1,1,0,2509
"8119",1,5,6,1,5,2,4,0,0,1545
"8120",1,5,6,1,5,3,3,0,0,744
"8121",1,5,6,0,48,4,1,0,0,1309
"8122",1,5,6,1,5,4,2,0,0,789
"8123",1,5,6,NA,5,2,2,1,0,1376
"8124",1,5,6,1,5,4,4,1,0,591
"8125",1,5,6,1,5,1,1,0,0,2344
"8126",1,5,6,0,5,4,2,1,0,634
"8127",1,5,6,0,27,1,2,1,0,1807
"8128",1,5,6,1,5,3,2,0,0,802
"8129",1,5,6,0,5,4,3,0,0,837
"8130",1,5,6,0,3,3,4,1,1,324
"8131",1,5,6,1,5,3,1,0,0,1256
"8132",1,5,6,1,5,4,3,0,0,837
"8133",1,5,6,0,3,3,1,1,0,1008
"8134",1,5,6,1,5,3,1,1,0,504
"8135",1,5,6,1,5,2,1,1,0,1254
"8136",1,5,6,1,11,2,1,0,0,2273
"8137",1,5,6,1,38,2,3,1,0,855
"8138",1,5,6,1,48,4,3,0,0,837
"8139",1,5,6,1,5,3,2,0,0,401
"8140",1,5,6,1,38,4,4,1,0,296
"8141",1,5,6,1,5,2,2,1,0,459
"8142",1,5,6,0,5,2,3,1,0,855
"8143",1,5,6,0,5,2,4,1,0,620
"8144",1,5,6,0,5,4,1,0,0,1309
"8145",1,5,6,1,38,3,2,1,0,322
"8146",1,5,6,0,32,2,3,0,0,532
"8147",1,5,6,1,13,3,2,1,0,644
"8148",1,5,6,0,5,2,3,0,0,1597
"8149",1,5,6,NA,5,3,2,0,0,401
"8150",1,5,6,1,6,3,2,0,0,401
"8151",1,5,6,0,5,2,2,0,1,829
"8152",1,5,6,0,48,1,4,1,0,620
"8153",1,5,6,1,5,2,1,1,0,627
"8154",1,5,6,0,6,3,1,0,0,1256
"8155",1,5,6,0,13,4,2,0,0,789
"8156",1,5,6,1,5,3,3,1,0,598
"8157",1,5,6,1,38,2,3,0,0,532
"8158",1,5,6,0,48,4,2,1,0,634
"8159",1,5,6,0,5,1,3,0,0,2847
"8160",1,5,6,1,5,1,4,0,0,772
"8161",1,5,6,1,5,3,3,0,0,744
"8162",1,5,6,NA,44,4,1,1,0,340
"8163",1,5,6,0,34,3,2,1,0,937
"8164",1,5,6,0,33,4,1,1,0,821
"8165",1,5,6,1,39,2,3,0,0,1248
"8166",1,5,6,1,22,3,2,1,0,377
"8167",1,5,6,0,33,2,4,0,0,2716
"8168",1,5,6,0,22,2,1,1,0,735
"8169",1,5,6,0,33,2,3,0,0,624
"8170",1,5,6,0,33,2,2,1,0,1075
"8171",1,5,6,1,33,2,1,1,0,1470
"8172",1,5,6,0,43,3,2,1,1,802
"8173",1,5,6,0,33,3,2,1,0,755
"8174",1,5,6,1,21,2,3,1,0,1243
"8175",1,5,6,1,33,2,2,1,0,1075
"8176",1,5,6,1,10,2,2,1,0,445
"8177",1,5,6,0,33,3,2,1,1,727
"8178",1,5,6,1,43,4,2,0,0,766
"8179",1,5,6,0,33,3,2,0,0,470
"8180",1,5,6,0,22,3,2,0,0,940
"8181",1,5,6,0,44,4,2,0,0,766
"8182",1,5,6,0,39,4,3,1,0,394
"8183",1,5,6,0,47,2,2,0,1,805
"8184",1,5,6,0,33,2,1,0,1,1329
"8185",1,5,6,NA,33,3,4,1,0,296
"8186",1,5,6,1,44,2,2,1,0,890
"8187",1,5,6,1,37,2,1,0,0,1516
"8188",1,5,6,1,44,4,1,0,0,846
"8189",1,5,6,1,24,4,1,1,0,668
"8190",1,5,6,0,18,2,2,0,0,1109
"8191",1,5,6,1,33,3,2,1,0,377
"8192",1,5,6,1,1,3,1,1,0,1956
"8193",1,5,6,1,18,1,4,1,0,601
"8194",1,5,6,1,33,4,1,0,0,1023
"8195",1,5,6,0,36,2,2,1,0,437
"8196",1,5,6,0,49,1,2,0,0,2183
"8197",1,5,6,1,10,3,3,0,0,361
"8198",1,5,6,1,36,2,1,1,0,598
"8199",1,5,6,1,15,1,2,1,0,2584
"8200",1,5,6,1,36,4,2,1,0,604
"8201",1,5,6,1,34,2,2,1,0,890
"8202",1,5,6,0,44,2,3,1,0,414
"8203",1,5,6,0,34,1,3,0,1,2672
"8204",1,5,6,0,21,2,1,1,0,2433
"8205",1,5,6,1,31,4,1,1,0,411
"8206",1,5,6,0,23,2,3,1,0,815
"8207",1,5,6,0,23,2,4,1,0,591
"8208",1,5,6,0,44,2,1,1,0,1217
"8209",1,5,6,0,11,2,1,0,0,758
"8210",1,5,6,0,26,4,1,1,0,1002
"8211",1,5,6,1,43,2,2,1,0,890
"8212",1,5,6,1,43,3,4,1,0,245
"8213",1,5,6,1,36,3,1,1,0,2884
"8214",1,5,6,0,41,2,3,1,1,532
"8215",1,5,6,1,44,3,1,0,0,1218
"8216",1,5,6,1,17,4,4,1,0,282
"8217",1,5,6,1,4,2,3,1,0,829
"8218",1,5,6,1,4,1,1,0,0,1516
"8219",1,5,6,0,10,4,1,1,0,340
"8220",1,5,6,1,37,3,2,1,0,312
"8221",1,5,6,1,26,1,3,1,0,1453
"8222",1,5,6,0,44,2,2,0,0,1109
"8223",1,5,6,0,14,1,3,1,0,1453
"8224",1,5,6,0,18,2,1,0,0,2273
"8225",1,5,6,1,47,2,2,0,0,1109
"8226",1,5,6,0,16,3,3,1,0,285
"8227",1,5,6,1,37,2,2,1,0,1335
"8228",1,5,6,0,23,3,1,1,1,617
"8229",1,5,6,1,15,2,3,1,0,815
"8230",1,5,6,1,34,2,4,1,0,601
"8231",1,5,6,1,19,2,2,1,1,571
"8232",1,5,6,1,34,2,1,0,0,1516
"8233",1,5,6,NA,23,3,1,1,0,961
"8234",1,5,6,1,5,4,2,0,0,789
"8235",1,5,6,1,48,2,3,1,0,855
"8236",1,5,6,1,50,4,2,0,0,376
"8237",1,5,6,1,43,4,2,0,0,766
"8238",1,5,6,1,10,2,2,1,0,1335
"8239",1,5,6,1,44,2,1,1,1,781
"8240",1,5,6,0,36,4,3,1,0,961
"8241",1,5,6,1,1,3,3,1,0,435
"8242",1,5,6,0,5,4,3,1,0,336
"8243",1,5,6,1,5,3,2,1,0,322
"8244",1,5,6,0,41,4,1,1,1,873
"8245",1,5,6,1,47,2,1,1,0,1217
"8246",1,5,6,1,5,1,1,1,0,627
"8247",1,5,6,1,41,4,2,1,0,615
"8248",1,5,6,1,48,3,4,1,0,252
"8249",1,5,6,1,14,4,3,1,0,961
"8250",1,5,6,0,27,2,1,1,0,1254
"8251",1,5,6,1,3,2,4,1,0,1240
"8252",1,5,6,1,15,1,1,0,0,2234
"8253",1,5,6,1,41,4,3,0,0,1218
"8254",1,5,6,1,27,3,3,0,0,744
"8255",1,5,6,0,23,3,2,1,1,1182
"8256",1,5,6,0,43,3,4,1,0,245
"8257",1,5,6,1,43,3,1,1,0,978
"8258",1,5,6,0,9,4,2,0,0,766
"8259",1,5,6,0,5,2,2,0,0,1714
"8260",1,5,6,1,23,3,1,1,0,481
"8261",1,5,6,1,43,1,2,1,0,1753
"8262",1,5,6,0,24,1,2,1,0,861
"8263",1,5,6,0,21,2,3,1,0,1243
"8264",1,5,6,1,10,2,2,0,0,554
"8265",1,5,6,0,16,2,2,1,0,875
"8266",1,5,6,0,21,1,1,0,1,6599
"8267",1,5,6,0,5,4,1,0,0,1309
"8268",1,5,6,0,5,4,2,1,0,634
"8269",1,5,6,0,25,2,2,1,0,1335
"8270",1,5,6,NA,1,2,4,0,0,1498
"8271",1,5,6,0,26,1,4,0,0,1473
"8272",1,5,6,0,24,2,2,1,0,437
"8273",1,5,6,1,14,3,3,1,0,570
"8274",1,5,6,1,23,3,1,0,0,1197
"8275",1,5,6,1,44,4,4,0,0,357
"8276",1,5,6,1,5,3,3,1,0,598
"8277",1,5,6,1,5,2,4,1,0,620
"8278",1,5,6,0,47,3,1,1,0,978
"8279",1,5,6,1,5,4,2,1,0,634
"8280",1,5,6,1,5,3,2,1,0,322
"8281",1,5,6,1,5,2,2,0,0,571
"8282",1,5,6,1,3,3,4,1,0,505
"8283",1,5,6,0,25,1,3,1,1,4744
"8284",1,5,6,0,5,3,3,1,0,299
"8285",1,5,6,0,48,3,2,1,0,322
"8286",1,5,6,0,5,4,1,0,0,873
"8287",1,5,6,1,5,4,2,1,0,158
"8288",1,5,6,0,5,4,1,1,0,701
"8289",1,5,6,1,38,2,3,1,0,1709
"8290",1,5,6,1,25,2,3,0,0,1033
"8291",1,5,6,1,3,2,3,1,1,549
"8292",1,5,6,1,5,4,2,1,0,634
"8293",1,5,6,1,51,2,4,1,0,1240
"8294",1,5,6,0,44,2,3,0,0,1549
"8295",1,5,6,0,5,1,2,0,0,1126
"8296",1,5,6,0,11,3,1,0,1,884
"8297",1,5,6,1,10,3,2,0,0,778
"8298",1,5,6,1,5,4,3,0,0,837
"8299",1,5,6,0,5,2,4,0,0,1545
"8300",1,5,6,1,5,2,2,1,0,459
"8301",1,5,6,1,5,4,3,0,0,209
"8302",1,5,6,0,10,1,3,0,0,2761
"8303",1,5,6,1,44,3,2,0,0,389
"8304",1,5,6,0,33,3,3,0,0,436
"8305",1,5,6,0,11,2,1,1,0,1217
"8306",1,5,6,1,11,2,1,0,0,1516
"8307",1,5,6,0,39,2,3,0,1,2717
"8308",1,5,6,0,44,2,2,1,0,667
"8309",1,5,6,0,49,3,4,1,0,245
"8310",1,5,6,0,44,4,3,1,0,1304
"8311",1,5,6,0,4,2,4,1,0,601
"8312",1,5,6,0,39,2,3,0,0,1248
"8313",1,5,6,NA,22,2,4,0,0,1810
"8314",1,5,6,NA,33,4,4,1,1,1430
"8315",1,5,6,1,14,3,2,1,0,921
"8316",1,5,6,1,11,4,2,0,0,766
"8317",1,5,6,NA,10,4,1,1,0,680
"8318",1,5,6,NA,33,2,2,1,0,538
"8319",1,5,6,0,44,4,2,0,0,766
"8320",1,5,6,1,16,2,4,0,0,1473
"8321",1,5,6,0,41,3,3,0,1,1048
"8322",1,5,6,0,15,2,2,0,0,1090
"8323",1,5,6,0,31,1,4,0,0,905
"8324",1,5,6,1,34,3,1,1,0,489
"8325",1,5,6,1,26,3,1,1,0,961
"8326",1,5,6,0,47,2,1,0,1,4399
"8327",1,5,6,1,39,2,3,0,0,1872
"8328",1,5,6,1,3,2,3,0,0,1065
"8329",1,5,6,1,39,3,3,0,0,436
"8330",1,5,6,NA,10,1,4,1,1,772
"8331",1,5,6,0,5,4,3,0,0,419
"8332",1,5,6,1,34,3,2,1,0,937
"8333",1,5,6,1,20,4,1,0,0,511
"8334",1,5,6,0,40,2,2,1,0,1075
"8335",1,5,6,0,31,4,1,1,0,411
"8336",1,5,6,1,10,3,1,0,1,884
"8337",1,5,6,0,33,4,2,1,0,743
"8338",1,5,6,1,30,2,3,1,0,1002
"8339",1,5,6,1,10,4,2,1,1,789
"8340",1,5,6,0,33,3,4,1,0,591
"8341",1,5,6,0,31,3,1,1,1,1517
"8342",1,5,6,0,11,3,1,0,1,1768
"8343",1,5,6,0,33,3,4,0,0,368
"8344",1,5,6,0,33,4,1,0,0,511
"8345",1,5,6,0,4,1,4,0,0,1498
"8346",1,5,6,1,44,4,2,1,0,615
"8347",1,5,6,0,5,2,1,1,1,805
"8348",1,5,6,0,3,2,1,1,0,627
"8349",1,5,6,0,34,2,4,1,0,601
"8350",1,5,6,0,39,2,2,1,0,1075
"8351",1,5,6,0,33,1,1,1,0,1470
"8352",1,5,6,0,18,4,2,0,0,766
"8353",1,5,6,1,7,4,2,0,0,1388
"8354",1,5,6,1,6,4,2,1,0,634
"8355",1,5,6,1,22,4,1,0,0,1023
"8356",1,5,6,0,33,3,2,1,0,377
"8357",1,5,6,1,31,3,2,1,0,755
"8358",1,5,6,1,33,4,2,0,0,925
"8359",1,5,6,0,10,3,4,0,0,305
"8360",1,5,6,1,40,2,4,0,0,1810
"8361",1,5,6,1,39,1,4,0,0,1810
"8362",1,5,6,0,36,4,2,0,0,376
"8363",1,5,6,0,44,2,1,0,0,1516
"8364",1,5,6,0,11,4,2,0,1,1111
"8365",1,5,6,0,27,4,1,0,0,1309
"8366",1,5,6,0,10,3,2,1,0,625
"8367",1,5,6,1,18,2,1,0,0,1516
"8368",1,5,6,1,33,3,1,0,0,1472
"8369",1,5,6,0,26,2,2,1,0,875
"8370",1,5,6,NA,34,3,3,0,0,361
"8371",1,5,6,1,39,3,3,1,0,700
"8372",1,5,6,0,47,4,2,0,0,383
"8373",1,5,6,1,44,3,2,1,0,312
"8374",1,5,6,1,24,2,1,1,0,1196
"8375",1,5,6,0,33,2,2,0,0,1340
"8376",1,5,6,0,47,4,1,1,1,436
"8377",1,5,6,NA,44,4,3,1,0,326
"8378",1,5,6,1,21,2,1,1,0,608
"8379",1,5,6,0,5,4,3,1,1,432
"8380",1,5,6,0,39,2,3,1,0,1002
"8381",1,5,6,1,18,1,4,1,0,601
"8382",1,5,6,1,47,4,1,0,0,846
"8383",1,5,6,1,34,4,2,1,0,615
"8384",1,5,6,1,11,1,2,1,1,1125
"8385",1,5,6,1,4,4,2,1,0,307
"8386",1,5,6,0,50,1,3,1,0,1453
"8387",1,5,6,0,44,3,2,1,0,625
"8388",1,5,6,0,13,2,1,0,0,1563
"8389",1,5,6,0,26,4,2,0,0,752
"8390",1,5,6,0,14,2,3,1,1,523
"8391",1,5,6,1,19,2,1,0,0,1516
"8392",1,5,6,0,26,1,3,0,0,1809
"8393",1,5,6,NA,4,1,4,1,0,601
"8394",1,5,6,1,50,2,2,0,0,1090
"8395",1,5,6,0,36,1,4,1,0,591
"8396",1,5,6,0,24,4,3,0,0,1597
"8397",1,5,6,NA,44,3,2,1,0,625
"8398",1,5,6,1,24,3,1,0,0,1197
"8399",1,5,6,1,5,2,3,1,0,855
"8400",1,5,6,1,14,4,2,0,0,376
"8401",1,5,6,0,15,3,3,1,1,366
"8402",1,5,6,0,50,4,3,0,0,1597
"8403",1,5,6,0,34,2,2,1,0,445
"8404",1,5,6,NA,43,2,3,1,0,829
"8405",1,5,6,0,10,4,2,0,0,766
"8406",1,5,6,1,17,2,2,1,0,875
"8407",1,5,6,0,24,4,1,1,0,668
"8408",1,5,6,1,44,3,3,1,0,290
"8409",1,5,6,1,5,1,1,0,0,1172
"8410",1,5,6,0,21,4,3,0,0,406
"8411",1,5,6,0,50,2,2,0,0,545
"8412",1,5,6,1,25,3,3,0,0,1083
"8413",1,5,6,1,43,2,2,1,0,890
"8414",1,5,6,1,39,4,2,0,0,925
"8415",1,5,6,0,23,4,2,1,0,302
"8416",1,5,6,0,5,2,2,1,0,459
"8417",1,5,6,1,19,1,4,1,0,1203
"8418",1,5,6,1,25,2,3,1,0,829
"8419",1,5,6,0,49,2,3,1,0,414
"8420",1,5,6,1,25,3,2,1,0,625
"8421",1,5,6,1,6,2,2,1,0,918
"8422",1,5,6,1,6,3,1,1,0,504
"8423",1,5,6,1,10,3,2,0,0,389
"8424",1,5,6,1,23,3,1,0,0,1197
"8425",1,5,6,0,26,4,2,1,1,776
"8426",1,5,6,NA,42,1,4,1,0,1182
"8427",1,5,6,1,1,2,2,0,0,1109
"8428",1,5,6,1,39,3,3,0,0,1309
"8429",1,5,6,1,23,3,2,0,0,1529
"8430",1,5,6,1,34,2,2,1,0,890
"8431",1,5,6,1,36,3,4,1,0,241
"8432",1,5,6,1,50,3,3,1,0,854
"8433",1,5,6,0,36,3,1,1,0,1442
"8434",1,5,6,0,5,4,2,1,0,634
"8435",1,5,6,1,44,1,1,1,1,1562
"8436",1,5,6,0,10,3,3,0,0,722
"8437",1,5,6,1,23,3,3,0,0,1064
"8438",1,5,6,1,10,2,4,1,0,601
"8439",1,5,6,1,39,3,2,1,1,969
"8440",1,5,6,1,7,4,1,1,0,821
"8441",1,5,6,0,43,4,4,1,0,287
"8442",1,5,6,1,15,2,2,1,0,875
"8443",1,5,6,0,5,1,2,1,0,1807
"8444",1,5,6,0,33,2,1,0,0,916
"8445",1,5,6,1,34,4,2,1,0,615
"8446",1,5,6,1,36,2,1,0,0,2234
"8447",1,5,6,0,14,2,4,1,1,1518
"8448",1,5,6,1,23,3,2,1,0,614
"8449",1,5,6,1,18,2,1,0,0,1516
"8450",1,5,6,0,37,2,2,0,1,805
"8451",1,5,6,0,43,1,4,1,0,1203
"8452",1,5,6,1,20,4,4,1,0,693
"8453",1,5,6,1,14,2,1,1,0,1196
"8454",1,5,6,0,26,3,4,1,0,241
"8455",1,5,6,0,1,4,4,0,0,714
"8456",1,5,6,0,50,3,2,1,0,614
"8457",1,5,6,0,33,2,1,1,0,1470
"8458",1,5,6,1,31,2,2,1,0,1075
"8459",1,5,6,1,14,2,4,1,0,591
"8460",1,5,6,1,48,3,1,1,0,1008
"8461",1,5,6,1,47,2,2,0,0,554
"8462",1,5,6,1,47,3,1,1,0,1467
"8463",1,5,6,1,7,4,2,1,0,743
"8464",1,5,6,0,23,3,2,1,0,614
"8465",1,5,6,1,6,3,4,1,0,505
"8466",1,5,6,1,13,3,2,1,0,644
"8467",1,5,6,NA,25,4,2,0,0,766
"8468",1,5,6,0,31,4,2,0,0,463
"8469",1,5,6,0,24,3,2,1,0,614
"8470",1,5,6,NA,31,3,2,1,0,755
"8471",1,5,6,0,34,2,4,1,1,1544
"8472",1,5,6,0,34,2,2,0,0,1109
"8473",1,5,6,0,23,3,1,1,1,1234
"8474",1,5,6,1,39,3,1,0,0,1472
"8475",1,5,6,1,5,4,4,0,0,737
"8476",1,5,6,1,26,3,3,1,0,570
"8477",1,5,6,0,14,3,4,1,0,481
"8478",1,5,6,NA,35,2,1,1,0,598
"8479",1,5,6,1,39,1,3,0,0,1112
"8480",1,5,6,NA,28,2,4,1,0,591
"8481",1,5,6,1,47,4,3,0,0,812
"8482",1,5,6,1,42,4,1,1,0,668
"8483",1,5,6,1,23,2,1,0,0,1490
"8484",1,5,6,0,50,2,2,0,0,1090
"8485",1,5,6,0,11,2,2,0,0,1663
"8486",1,5,6,1,18,3,3,1,0,290
"8487",1,5,6,0,17,3,2,0,0,382
"8488",1,5,6,0,39,2,3,1,1,1286
"8489",1,5,6,1,33,4,2,0,0,925
"8490",1,5,6,NA,10,3,3,0,0,722
"8491",1,5,6,NA,33,2,2,1,0,1075
"8492",1,5,6,NA,4,3,2,0,0,778
"8493",1,5,6,NA,24,4,2,1,0,604
"8494",1,5,6,1,16,4,2,0,0,752
"8495",1,5,6,1,50,2,1,0,0,2979
"8496",1,5,6,0,24,1,4,1,0,1182
"8497",1,5,6,0,50,2,1,0,0,745
"8498",1,5,6,1,23,2,4,0,0,736
"8499",1,5,6,1,36,2,2,1,0,875
"8500",1,5,6,1,24,4,2,0,0,1129
"8501",1,5,6,0,26,1,3,0,0,905
"8502",1,5,6,0,22,3,1,1,0,2364
"8503",1,5,6,1,36,4,2,1,0,604
"8504",1,5,6,0,18,3,2,0,0,778
"8505",1,5,6,0,39,2,2,0,0,1340
"8506",1,5,6,1,26,4,2,1,0,906
"8507",1,5,6,0,14,4,3,1,0,1282
"8508",1,5,6,0,10,2,4,1,0,601
"8509",1,5,6,NA,33,2,3,0,1,1811
"8510",1,5,6,0,5,4,3,1,0,336
"8511",1,5,6,NA,39,1,3,0,0,2225
"8512",1,5,6,1,39,4,2,1,0,557
"8513",1,5,6,1,44,1,2,1,1,1125
"8514",1,5,6,0,36,2,3,0,0,1015
"8515",1,5,6,1,14,2,3,1,0,1630
"8516",1,5,6,1,15,2,2,0,0,1634
"8517",1,5,6,1,36,2,4,0,0,1473
"8518",1,5,6,1,14,3,2,0,0,765
"8519",1,5,6,0,23,4,2,1,1,388
"8520",1,5,6,0,41,1,4,1,0,601
"8521",1,5,6,0,33,4,1,1,0,821
