,label,step,time,value
5582,avg log pred advi,55820,5582,-3.765027927858086
5583,avg log pred advi,55830,5583,-3.7612647818168425
5584,avg log pred advi,55840,5584,-3.757505397040698
5585,avg log pred advi,55850,5585,-3.7537497697702604
5586,avg log pred advi,55860,5586,-3.749997896249905
5587,avg log pred advi,55870,5587,-3.7462497727277615
5588,avg log pred advi,55880,5588,-3.7425053954557006
5589,avg log pred advi,55890,5589,-3.738764760689346
5590,avg log pred advi,55900,5590,-3.7350278646880675
5591,avg log pred advi,55910,5591,-3.7312947037149615
5592,avg log pred advi,55920,5592,-3.7275652740368734
5593,avg log pred advi,55930,5593,-3.723839571924367
5594,avg log pred advi,55940,5594,-3.720117593651742
5595,avg log pred advi,55950,5595,-3.716399335497025
5596,avg log pred advi,55960,5596,-3.7126847937419494
5597,avg log pred advi,55970,5597,-3.708973964671977
5598,avg log pred advi,55980,5598,-3.7052668445762813
5599,avg log pred advi,55990,5599,-3.701563429747736
5600,avg log pred advi,56000,5600,-3.697863716482932
5601,avg log pred advi,56010,5601,-3.69416770108215
5602,avg log pred advi,56020,5602,-3.690475379849376
5603,avg log pred advi,56030,5603,-3.686786749092293
5604,avg log pred advi,56040,5604,-3.6831018051222633
5605,avg log pred advi,56050,5605,-3.6794205442543455
5606,avg log pred advi,56060,5606,-3.675742962807282
5607,avg log pred advi,56070,5607,-3.6720690571034837
5608,avg log pred advi,56080,5608,-3.6683988234690528
5609,avg log pred advi,56090,5609,-3.664732258233747
5610,avg log pred advi,56100,5610,-3.661069357731005
5611,avg log pred advi,56110,5611,-3.6574101182979293
5612,avg log pred advi,56120,5612,-3.6537545362752732
5613,avg log pred advi,56130,5613,-3.650102608007458
5614,avg log pred advi,56140,5614,-3.646454329842558
5615,avg log pred advi,56150,5615,-3.642809698132289
5616,avg log pred advi,56160,5616,-3.6391687092320244
5617,avg log pred advi,56170,5617,-3.6355313595007694
5618,avg log pred advi,56180,5618,-3.631897645301177
5619,avg log pred advi,56190,5619,-3.628267562999535
5620,avg log pred advi,56200,5620,-3.6246411089657555
5621,avg log pred advi,56210,5621,-3.6210182795733874
5622,avg log pred advi,56220,5622,-3.617399071199604
5623,avg log pred advi,56230,5623,-3.613783480225189
5624,avg log pred advi,56240,5624,-3.6101715030345596
5625,avg log pred advi,56250,5625,-3.6065631360157306
5626,avg log pred advi,56260,5626,-3.602958375560338
5627,avg log pred advi,56270,5627,-3.5993572180636244
5628,avg log pred advi,56280,5628,-3.595759659924426
5629,avg log pred advi,56290,5629,-3.5921656975451897
5630,avg log pred advi,56300,5630,-3.588575327331948
5631,avg log pred advi,56310,5631,-3.5849885456943316
5632,avg log pred advi,56320,5632,-3.5814053490455633
5633,avg log pred advi,56330,5633,-3.5778257338024395
5634,avg log pred advi,56340,5634,-3.5742496963853476
5635,avg log pred advi,56350,5635,-3.570677233218253
5636,avg log pred advi,56360,5636,-3.567108340728686
5637,avg log pred advi,56370,5637,-3.56354301534776
5638,avg log pred advi,56380,5638,-3.5599812535101436
5639,avg log pred advi,56390,5639,-3.556423051654077
5640,avg log pred advi,56400,5640,-3.552868406221362
5641,avg log pred advi,56410,5641,-3.5493173136573457
5642,avg log pred advi,56420,5642,-3.545769770410939
5643,avg log pred advi,56430,5643,-3.5422257729346014
5644,avg log pred advi,56440,5644,-3.5386853176843287
5645,avg log pred advi,56450,5645,-3.5351484011196717
5646,avg log pred advi,56460,5646,-3.531615019703707
5647,avg log pred advi,56470,5647,-3.528085169903057
5648,avg log pred advi,56480,5648,-3.5245588481878736
5649,avg log pred advi,56490,5649,-3.5210360510318286
5650,avg log pred advi,56500,5650,-3.5175167749121283
5651,avg log pred advi,56510,5651,-3.5140010163094995
5652,avg log pred advi,56520,5652,-3.5104887717081765
5653,avg log pred advi,56530,5653,-3.506980037595921
5654,avg log pred advi,56540,5654,-3.503474810463992
5655,avg log pred advi,56550,5655,-3.4999730868071657
5656,avg log pred advi,56560,5656,-3.4964748631237206
5657,avg log pred advi,56570,5657,-3.4929801359154276
5658,avg log pred advi,56580,5658,-3.4894889016875608
5659,avg log pred advi,56590,5659,-3.48600115694889
5660,avg log pred advi,56600,5660,-3.482516898211663
5661,avg log pred advi,56610,5661,-3.479036121991628
5662,avg log pred advi,56620,5662,-3.475558824808002
5663,avg log pred advi,56630,5663,-3.4720850031834902
5664,avg log pred advi,56640,5664,-3.4686146536442743
5665,avg log pred advi,56650,5665,-3.4651477727199977
5666,avg log pred advi,56660,5666,-3.4616843569437825
5667,avg log pred advi,56670,5667,-3.4582244028522156
5668,avg log pred advi,56680,5668,-3.454767906985337
5669,avg log pred advi,56690,5669,-3.4513148658866566
5670,avg log pred advi,56700,5670,-3.4478652761031263
5671,avg log pred advi,56710,5671,-3.4444191341851598
5672,avg log pred advi,56720,5672,-3.440976436686617
5673,avg log pred advi,56730,5673,-3.437537180164795
5674,avg log pred advi,56740,5674,-3.4341013611804394
5675,avg log pred advi,56750,5675,-3.4306689762977345
5676,avg log pred advi,56760,5676,-3.427240022084288
5677,avg log pred advi,56770,5677,-3.423814495111153
5678,avg log pred advi,56780,5678,-3.420392391952795
5679,avg log pred advi,56790,5679,-3.4169737091871144
5680,avg log pred advi,56800,5680,-3.4135584433954302
5681,avg log pred advi,56810,5681,-3.4101465911624715
5682,avg log pred advi,56820,5682,-3.406738149076388
5683,avg log pred advi,56830,5683,-3.40333311372874
5684,avg log pred advi,56840,5684,-3.3999314817144866
5685,avg log pred advi,56850,5685,-3.396533249632001
5686,avg log pred advi,56860,5686,-3.3931384140830456
5687,avg log pred advi,56870,5687,-3.3897469716727864
5688,avg log pred advi,56880,5688,-3.3863589190097847
5689,avg log pred advi,56890,5689,-3.3829742527059814
5690,avg log pred advi,56900,5690,-3.3795929693767124
5691,avg log pred advi,56910,5691,-3.376215065640698
5692,avg log pred advi,56920,5692,-3.372840538120027
5693,avg log pred advi,56930,5693,-3.369469383440178
5694,avg log pred advi,56940,5694,-3.3661015982299904
5695,avg log pred advi,56950,5695,-3.362737179121682
5696,avg log pred advi,56960,5696,-3.359376122750836
5697,avg log pred advi,56970,5697,-3.356018425756389
5698,avg log pred advi,56980,5698,-3.3526640847806477
5699,avg log pred advi,56990,5699,-3.3493130964692734
5700,avg log pred advi,57000,5700,-3.345965457471272
5701,avg log pred advi,57010,5701,-3.34262116443901
5702,avg log pred advi,57020,5702,-3.339280214028188
5703,avg log pred advi,57030,5703,-3.335942602897858
5704,avg log pred advi,57040,5704,-3.3326083277104117
5705,avg log pred advi,57050,5705,-3.3292773851315682
5706,avg log pred advi,57060,5706,-3.325949771830387
5707,avg log pred advi,57070,5707,-3.3226254844792584
5708,avg log pred advi,57080,5708,-3.3193045197538877
5709,avg log pred advi,57090,5709,-3.315986874333316
5710,avg log pred advi,57100,5710,-3.3126725448998924
5711,avg log pred advi,57110,5711,-3.30936152813929
5712,avg log pred advi,57120,5712,-3.3060538207404946
5713,avg log pred advi,57130,5713,-3.302749419395792
5714,avg log pred advi,57140,5714,-3.299448320800784
5715,avg log pred advi,57150,5715,-3.2961505216543747
5716,avg log pred advi,57160,5716,-3.2928560186587594
5717,avg log pred advi,57170,5717,-3.2895648085194393
5718,avg log pred advi,57180,5718,-3.2862768879451996
5719,avg log pred advi,57190,5719,-3.282992253648121
5720,avg log pred advi,57200,5720,-3.279710902343573
5721,avg log pred advi,57210,5721,-3.2764328307501973
5722,avg log pred advi,57220,5722,-3.273158035589926
5723,avg log pred advi,57230,5723,-3.2698865135879656
5724,avg log pred advi,57240,5724,-3.2666182614727886
5725,avg log pred advi,57250,5725,-3.263353275976148
5726,avg log pred advi,57260,5726,-3.2600915538330524
5727,avg log pred advi,57270,5727,-3.2568330917817825
5728,avg log pred advi,57280,5728,-3.2535778865638783
5729,avg log pred advi,57290,5729,-3.2503259349241294
5730,avg log pred advi,57300,5730,-3.2470772336105864
5731,avg log pred advi,57310,5731,-3.24383177937455
5732,avg log pred advi,57320,5732,-3.240589568970561
5733,avg log pred advi,57330,5733,-3.2373505991564127
5734,avg log pred advi,57340,5734,-3.2341148666931314
5735,avg log pred advi,57350,5735,-3.230882368344986
5736,avg log pred advi,57360,5736,-3.2276531008794813
5737,avg log pred advi,57370,5737,-3.2244270610673436
5738,avg log pred advi,57380,5738,-3.2212042456825354
5739,avg log pred advi,57390,5739,-3.217984651502244
5740,avg log pred advi,57400,5740,-3.21476827530687
5741,avg log pred advi,57410,5741,-3.2115551138800416
5742,avg log pred advi,57420,5742,-3.2083451640085925
5743,avg log pred advi,57430,5743,-3.2051384224825736
5744,avg log pred advi,57440,5744,-3.2019348860952483
5745,avg log pred advi,57450,5745,-3.198734551643073
5746,avg log pred advi,57460,5746,-3.195537415925715
5747,avg log pred advi,57470,5747,-3.1923434757460427
5748,avg log pred advi,57480,5748,-3.189152727910109
5749,avg log pred advi,57490,5749,-3.185965169227172
5750,avg log pred advi,57500,5750,-3.182780796509667
5751,avg log pred advi,57510,5751,-3.1795996065732237
5752,avg log pred advi,57520,5752,-3.1764215962366547
5753,avg log pred advi,57530,5753,-3.1732467623219436
5754,avg log pred advi,57540,5754,-3.1700751016542625
5755,avg log pred advi,57550,5755,-3.166906611061944
5756,avg log pred advi,57560,5756,-3.1637412873765007
5757,avg log pred advi,57570,5757,-3.1605791274326114
5758,avg log pred advi,57580,5758,-3.15742012806811
5759,avg log pred advi,57590,5759,-3.154264286124
5760,avg log pred advi,57600,5760,-3.1511115984444413
5761,avg log pred advi,57610,5761,-3.1479620618767408
5762,avg log pred advi,57620,5762,-3.1448156732713675
5763,avg log pred advi,57630,5763,-3.1416724294819267
5764,avg log pred advi,57640,5764,-3.1385323273651773
5765,avg log pred advi,57650,5765,-3.1353953637810195
5766,avg log pred advi,57660,5766,-3.1322615355924843
5767,avg log pred advi,57670,5767,-3.129130839665746
5768,avg log pred advi,57680,5768,-3.12600327287011
5769,avg log pred advi,57690,5769,-3.1228788320780048
5770,avg log pred advi,57700,5770,-3.119757514164995
5771,avg log pred advi,57710,5771,-3.1166393160097563
5772,avg log pred advi,57720,5772,-3.1135242344940934
5773,avg log pred advi,57730,5773,-3.1104122665029275
5774,avg log pred advi,57740,5774,-3.107303408924284
5775,avg log pred advi,57750,5775,-3.1041976586493085
5776,avg log pred advi,57760,5776,-3.1010950125722534
5777,avg log pred advi,57770,5777,-3.097995467590467
5778,avg log pred advi,57780,5778,-3.0948990206044082
5779,avg log pred advi,57790,5779,-3.091805668517625
5780,avg log pred advi,57800,5780,-3.088715408236769
5781,avg log pred advi,57810,5781,-3.085628236671581
5782,avg log pred advi,57820,5782,-3.0825441507348836
5783,avg log pred advi,57830,5783,-3.079463147342594
5784,avg log pred advi,57840,5784,-3.0763852234137112
5785,avg log pred advi,57850,5785,-3.0733103758703053
5786,avg log pred advi,57860,5786,-3.0702386016375343
5787,avg log pred advi,57870,5787,-3.0671698976436184
5788,avg log pred advi,57880,5788,-3.064104260819855
5789,avg log pred advi,57890,5789,-3.061041688100611
5790,avg log pred advi,57900,5790,-3.057982176423307
5791,avg log pred advi,57910,5791,-3.0549257227284348
5792,avg log pred advi,57920,5792,-3.0518723239595427
5793,avg log pred advi,57930,5793,-3.0488219770632257
5794,avg log pred advi,57940,5794,-3.045774678989143
5795,avg log pred advi,57950,5795,-3.0427304266899897
5796,avg log pred advi,57960,5796,-3.0396892171215173
5797,avg log pred advi,57970,5797,-3.0366510472425174
5798,avg log pred advi,57980,5798,-3.033615914014816
5799,avg log pred advi,57990,5799,-3.030583814403281
5800,avg log pred advi,58000,5800,-3.027554745375815
5801,avg log pred advi,58010,5801,-3.0245287039033446
5802,avg log pred advi,58020,5802,-3.021505686959833
5803,avg log pred advi,58030,5803,-3.018485691522257
5804,avg log pred advi,58040,5804,-3.0154687145706243
5805,avg log pred advi,58050,5805,-3.0124547530879604
5806,avg log pred advi,58060,5806,-3.0094438040602975
5807,avg log pred advi,58070,5807,-3.00643586447669
5808,avg log pred advi,58080,5808,-3.0034309313292
5809,avg log pred advi,58090,5809,-3.0004290016128885
5810,avg log pred advi,58100,5810,-2.997430072325831
5811,avg log pred advi,58110,5811,-2.994434140469094
5812,avg log pred advi,58120,5812,-2.9914412030467465
5813,avg log pred advi,58130,5813,-2.988451257065854
5814,avg log pred advi,58140,5814,-2.985464299536465
5815,avg log pred advi,58150,5815,-2.9824803274716243
5816,avg log pred advi,58160,5816,-2.979499337887362
5817,avg log pred advi,58170,5817,-2.9765213278026836
5818,avg log pred advi,58180,5818,-2.9735462942395836
5819,avg log pred advi,58190,5819,-2.9705742342230232
5820,avg log pred advi,58200,5820,-2.967605144780944
5821,avg log pred advi,58210,5821,-2.96463902294426
5822,avg log pred advi,58220,5822,-2.961675865746843
5823,avg log pred advi,58230,5823,-2.958715670225539
5824,avg log pred advi,58240,5824,-2.9557584334201543
5825,avg log pred advi,58250,5825,-2.9528041523734467
5826,avg log pred advi,58260,5826,-2.9498528241311397
5827,avg log pred advi,58270,5827,-2.9469044457419007
5828,avg log pred advi,58280,5828,-2.9439590142573526
5829,avg log pred advi,58290,5829,-2.9410165267320667
5830,avg log pred advi,58300,5830,-2.9380769802235505
5831,avg log pred advi,58310,5831,-2.9351403717922584
5832,avg log pred advi,58320,5832,-2.932206698501586
5833,avg log pred advi,58330,5833,-2.9292759574178535
5834,avg log pred advi,58340,5834,-2.9263481456103255
5835,avg log pred advi,58350,5835,-2.9234232601511847
5836,avg log pred advi,58360,5836,-2.9205012981155467
5837,avg log pred advi,58370,5837,-2.9175822565814533
5838,avg log pred advi,58380,5838,-2.914666132629857
5839,avg log pred advi,58390,5839,-2.9117529233446366
5840,avg log pred advi,58400,5840,-2.908842625812584
5841,avg log pred advi,58410,5841,-2.9059352371233973
5842,avg log pred advi,58420,5842,-2.903030754369693
5843,avg log pred advi,58430,5843,-2.900129174646982
5844,avg log pred advi,58440,5844,-2.897230495053687
5845,avg log pred advi,58450,5845,-2.8943347126911316
5846,avg log pred advi,58460,5846,-2.891441824663527
5847,avg log pred advi,58470,5847,-2.8885518280779885
5848,avg log pred advi,58480,5848,-2.8856647200445216
5849,avg log pred advi,58490,5849,-2.8827804976760123
5850,avg log pred advi,58500,5850,-2.879899158088243
5851,avg log pred advi,58510,5851,-2.87702069839987
5852,avg log pred advi,58520,5852,-2.8741451157324343
5853,avg log pred advi,58530,5853,-2.871272407210357
5854,avg log pred advi,58540,5854,-2.8684025699609235
5855,avg log pred advi,58550,5855,-2.865535601114299
5856,avg log pred advi,58560,5856,-2.862671497803517
5857,avg log pred advi,58570,5857,-2.8598102571644684
5858,avg log pred advi,58580,5858,-2.8569518763359185
5859,avg log pred advi,58590,5859,-2.85409635245948
5860,avg log pred advi,58600,5860,-2.851243682679632
5861,avg log pred advi,58610,5861,-2.848393864143707
5862,avg log pred advi,58620,5862,-2.8455468940018807
5863,avg log pred advi,58630,5863,-2.8427027694071856
5864,avg log pred advi,58640,5864,-2.839861487515499
5865,avg log pred advi,58650,5865,-2.8370230454855347
5866,avg log pred advi,58660,5866,-2.8341874404788543
5867,avg log pred advi,58670,5867,-2.831354669659848
5868,avg log pred advi,58680,5868,-2.8285247301957477
5869,avg log pred advi,58690,5869,-2.8256976192566157
5870,avg log pred advi,58700,5870,-2.8228733340153362
5871,avg log pred advi,58710,5871,-2.8200518716476255
5872,avg log pred advi,58720,5872,-2.817233229332024
5873,avg log pred advi,58730,5873,-2.8144174042498844
5874,avg log pred advi,58740,5874,-2.8116043935853856
5875,avg log pred advi,58750,5875,-2.808794194525513
5876,avg log pred advi,58760,5876,-2.805986804260068
5877,avg log pred advi,58770,5877,-2.803182219981664
5878,avg log pred advi,58780,5878,-2.800380438885711
5879,avg log pred advi,58790,5879,-2.797581458170433
5880,avg log pred advi,58800,5880,-2.7947852750368436
5881,avg log pred advi,58810,5881,-2.7919918866887623
5882,avg log pred advi,58820,5882,-2.789201290332803
5883,avg log pred advi,58830,5883,-2.786413483178364
5884,avg log pred advi,58840,5884,-2.7836284624376395
5885,avg log pred advi,58850,5885,-2.7808462253256128
5886,avg log pred advi,58860,5886,-2.7780667690600405
5887,avg log pred advi,58870,5887,-2.775290090861471
5888,avg log pred advi,58880,5888,-2.772516187953221
5889,avg log pred advi,58890,5889,-2.7697450575613907
5890,avg log pred advi,58900,5890,-2.766976696914851
5891,avg log pred advi,58910,5891,-2.764211103245236
5892,avg log pred advi,58920,5892,-2.7614482737869546
5893,avg log pred advi,58930,5893,-2.7586882057771795
5894,avg log pred advi,58940,5894,-2.755930896455838
5895,avg log pred advi,58950,5895,-2.753176343065625
5896,avg log pred advi,58960,5896,-2.7504245428519822
5897,avg log pred advi,58970,5897,-2.747675493063111
5898,avg log pred advi,58980,5898,-2.7449291909499642
5899,avg log pred advi,58990,5899,-2.742185633766235
5900,avg log pred advi,59000,5900,-2.7394448187683684
5901,avg log pred advi,59010,5901,-2.7367067432155507
5902,avg log pred advi,59020,5902,-2.733971404369702
5903,avg log pred advi,59030,5903,-2.731238799495488
5904,avg log pred advi,59040,5904,-2.728508925860299
5905,avg log pred advi,59050,5905,-2.725781780734263
5906,avg log pred advi,59060,5906,-2.7230573613902367
5907,avg log pred advi,59070,5907,-2.720335665103797
5908,avg log pred advi,59080,5908,-2.7176166891532487
5909,avg log pred advi,59090,5909,-2.7149004308196187
5910,avg log pred advi,59100,5910,-2.7121868873866433
5911,avg log pred advi,59110,5911,-2.7094760561407836
5912,avg log pred advi,59120,5912,-2.7067679343712037
5913,avg log pred advi,59130,5913,-2.7040625193697836
5914,avg log pred advi,59140,5914,-2.7013598084311106
5915,avg log pred advi,59150,5915,-2.6986597988524683
5916,avg log pred advi,59160,5916,-2.6959624879338504
5917,avg log pred advi,59170,5917,-2.6932678729779473
5918,avg log pred advi,59180,5918,-2.6905759512901395
5919,avg log pred advi,59190,5919,-2.687886720178509
5920,avg log pred advi,59200,5920,-2.6852001769538205
5921,avg log pred advi,59210,5921,-2.6825163189295327
5922,avg log pred advi,59220,5922,-2.6798351434217897
5923,avg log pred advi,59230,5923,-2.6771566477494115
5924,avg log pred advi,59240,5924,-2.6744808292339037
5925,avg log pred advi,59250,5925,-2.6718076851994508
5926,avg log pred advi,59260,5926,-2.6691372129729025
5927,avg log pred advi,59270,5927,-2.6664694098837924
5928,avg log pred advi,59280,5928,-2.6638042732643124
5929,avg log pred advi,59290,5929,-2.6611418004493275
5930,avg log pred advi,59300,5930,-2.658481988776367
5931,avg log pred advi,59310,5931,-2.655824835585615
5932,avg log pred advi,59320,5932,-2.653170338219919
5933,avg log pred advi,59330,5933,-2.650518494024785
5934,avg log pred advi,59340,5934,-2.647869300348364
5935,avg log pred advi,59350,5935,-2.6452227545414657
5936,avg log pred advi,59360,5936,-2.6425788539575406
5937,avg log pred advi,59370,5937,-2.639937595952689
5938,avg log pred advi,59380,5938,-2.637298977885657
5939,avg log pred advi,59390,5939,-2.634662997117819
5940,avg log pred advi,59400,5940,-2.632029651013198
5941,avg log pred advi,59410,5941,-2.6293989369384496
5942,avg log pred advi,59420,5942,-2.6267708522628554
5943,avg log pred advi,59430,5943,-2.624145394358335
5944,avg log pred advi,59440,5944,-2.6215225605994243
5945,avg log pred advi,59450,5945,-2.6189023483632927
5946,avg log pred advi,59460,5946,-2.6162847550297306
5947,avg log pred advi,59470,5947,-2.613669777981139
5948,avg log pred advi,59480,5948,-2.611057414602543
5949,avg log pred advi,59490,5949,-2.6084476622815824
5950,avg log pred advi,59500,5950,-2.6058405184084985
5951,avg log pred advi,59510,5951,-2.603235980376152
5952,avg log pred advi,59520,5952,-2.6006340455800014
5953,avg log pred advi,59530,5953,-2.598034711418112
5954,avg log pred advi,59540,5954,-2.5954379752911536
5955,avg log pred advi,59550,5955,-2.5928438346023848
5956,avg log pred advi,59560,5956,-2.590252286757666
5957,avg log pred advi,59570,5957,-2.5876633291654523
5958,avg log pred advi,59580,5958,-2.585076959236781
5959,avg log pred advi,59590,5959,-2.582493174385287
5960,avg log pred advi,59600,5960,-2.57991197202718
5961,avg log pred advi,59610,5961,-2.57733334958126
5962,avg log pred advi,59620,5962,-2.574757304468907
5963,avg log pred advi,59630,5963,-2.5721838341140706
5964,avg log pred advi,59640,5964,-2.569612935943282
5965,avg log pred advi,59650,5965,-2.5670446073856468
5966,avg log pred advi,59660,5966,-2.5644788458728303
5967,avg log pred advi,59670,5967,-2.5619156488390753
5968,avg log pred advi,59680,5968,-2.5593550137211807
5969,avg log pred advi,59690,5969,-2.556796937958513
5970,avg log pred advi,59700,5970,-2.5542414189929983
5971,avg log pred advi,59710,5971,-2.5516884542691134
5972,avg log pred advi,59720,5972,-2.5491380412338955
5973,avg log pred advi,59730,5973,-2.5465901773369337
5974,avg log pred advi,59740,5974,-2.544044860030359
5975,avg log pred advi,59750,5975,-2.5415020867688582
5976,avg log pred advi,59760,5976,-2.538961855009654
5977,avg log pred advi,59770,5977,-2.5364241622125165
5978,avg log pred advi,59780,5978,-2.533889005839755
5979,avg log pred advi,59790,5979,-2.5313563833562083
5980,avg log pred advi,59800,5980,-2.5288262922292555
5981,avg log pred advi,59810,5981,-2.526298729928808
5982,avg log pred advi,59820,5982,-2.523773693927299
5983,avg log pred advi,59830,5983,-2.521251181699696
5984,avg log pred advi,59840,5984,-2.5187311907234826
5985,avg log pred advi,59850,5985,-2.5162137184786704
5986,avg log pred advi,59860,5986,-2.5136987624477882
5987,avg log pred advi,59870,5987,-2.5111863201158755
5988,avg log pred advi,59880,5988,-2.5086763889704926
5989,avg log pred advi,59890,5989,-2.50616896650171
5990,avg log pred advi,59900,5990,-2.5036640502021
5991,avg log pred advi,59910,5991,-2.5011616375667516
5992,avg log pred advi,59920,5992,-2.498661726093246
5993,avg log pred advi,59930,5993,-2.496164313281676
5994,avg log pred advi,59940,5994,-2.493669396634629
5995,avg log pred advi,59950,5995,-2.491176973657184
5996,avg log pred advi,59960,5996,-2.4886870418569207
5997,avg log pred advi,59970,5997,-2.4861995987439083
5998,avg log pred advi,59980,5998,-2.4837146418306997
5999,avg log pred advi,59990,5999,-2.4812321686323426
6000,avg log pred advi,60000,6000,-2.4787521766663585
6001,avg log pred advi,60010,6001,-2.4762746634527577
6002,avg log pred advi,60020,6002,-2.4737996265140287
6003,avg log pred advi,60030,6003,-2.47132706337513
6004,avg log pred advi,60040,6004,-2.468856971563503
6005,avg log pred advi,60050,6005,-2.4663893486090513
6006,avg log pred advi,60060,6006,-2.4639241920441535
6007,avg log pred advi,60070,6007,-2.461461499403655
6008,avg log pred advi,60080,6008,-2.4590012682248594
6009,avg log pred advi,60090,6009,-2.4565434960475367
6010,avg log pred advi,60100,6010,-2.454088180413917
6011,avg log pred advi,60110,6011,-2.4516353188686804
6012,avg log pred advi,60120,6012,-2.4491849089589683
6013,avg log pred advi,60130,6013,-2.446736948234368
6014,avg log pred advi,60140,6014,-2.444291434246919
6015,avg log pred advi,60150,6015,-2.4418483645511104
6016,avg log pred advi,60160,6016,-2.439407736703868
6017,avg log pred advi,60170,6017,-2.4369695482645652
6018,avg log pred advi,60180,6018,-2.4345337967950162
6019,avg log pred advi,60190,6019,-2.4321004798594648
6020,avg log pred advi,60200,6020,-2.4296695950245977
6021,avg log pred advi,60210,6021,-2.427241139859526
6022,avg log pred advi,60220,6022,-2.4248151119357964
6023,avg log pred advi,60230,6023,-2.422391508827383
6024,avg log pred advi,60240,6024,-2.4199703281106784
6025,avg log pred advi,60250,6025,-2.4175515673645034
6026,avg log pred advi,60260,6026,-2.415135224170099
6027,avg log pred advi,60270,6027,-2.412721296111118
6028,avg log pred advi,60280,6028,-2.410309780773637
6029,avg log pred advi,60290,6029,-2.4079006757461348
6030,avg log pred advi,60300,6030,-2.4054939786195093
6031,avg log pred advi,60310,6031,-2.403089686987065
6032,avg log pred advi,60320,6032,-2.400687798444506
6033,avg log pred advi,60330,6033,-2.3982883105899453
6034,avg log pred advi,60340,6034,-2.395891221023897
6035,avg log pred advi,60350,6035,-2.3934965273492677
6036,avg log pred advi,60360,6036,-2.391104227171367
6037,avg log pred advi,60370,6037,-2.3887143180978905
6038,avg log pred advi,60380,6038,-2.3863267977389317
6039,avg log pred advi,60390,6039,-2.383941663706971
6040,avg log pred advi,60400,6040,-2.3815589136168707
6041,avg log pred advi,60410,6041,-2.3791785450858827
6042,avg log pred advi,60420,6042,-2.3768005557336402
6043,avg log pred advi,60430,6043,-2.374424943182149
6044,avg log pred advi,60440,6044,-2.372051705055801
6045,avg log pred advi,60450,6045,-2.369680838981354
6046,avg log pred advi,60460,6046,-2.367312342587943
6047,avg log pred advi,60470,6047,-2.3649462135070745
6048,avg log pred advi,60480,6048,-2.362582449372614
6049,avg log pred advi,60490,6049,-2.3602210478208003
6050,avg log pred advi,60500,6050,-2.3578620064902327
6051,avg log pred advi,60510,6051,-2.355505323021866
6052,avg log pred advi,60520,6052,-2.353150995059021
6053,avg log pred advi,60530,6053,-2.3507990202473645
6054,avg log pred advi,60540,6054,-2.348449396234925
6055,avg log pred advi,60550,6055,-2.346102120672079
6056,avg log pred advi,60560,6056,-2.343757191211547
6057,avg log pred advi,60570,6057,-2.341414605508402
6058,avg log pred advi,60580,6058,-2.3390743612200597
6059,avg log pred advi,60590,6059,-2.3367364560062707
6060,avg log pred advi,60600,6060,-2.334400887529135
6061,avg log pred advi,60610,6061,-2.3320676534530795
6062,avg log pred advi,60620,6062,-2.3297367514448712
6063,avg log pred advi,60630,6063,-2.327408179173611
6064,avg log pred advi,60640,6064,-2.325081934310722
6065,avg log pred advi,60650,6065,-2.3227580145299607
6066,avg log pred advi,60660,6066,-2.32043641750741
6067,avg log pred advi,60670,6067,-2.318117140921468
6068,avg log pred advi,60680,6068,-2.3158001824528616
6069,avg log pred advi,60690,6069,-2.313485539784629
6070,avg log pred advi,60700,6070,-2.311173210602129
6071,avg log pred advi,60710,6071,-2.3088631925930345
6072,avg log pred advi,60720,6072,-2.3065554834473225
6073,avg log pred advi,60730,6073,-2.3042500808572863
6074,avg log pred advi,60740,6074,-2.3019469825175247
6075,avg log pred advi,60750,6075,-2.299646186124936
6076,avg log pred advi,60760,6076,-2.297347689378727
6077,avg log pred advi,60770,6077,-2.295051489980396
6078,avg log pred advi,60780,6078,-2.2927575856337477
6079,avg log pred advi,60790,6079,-2.290465974044877
6080,avg log pred advi,60800,6080,-2.288176652922169
6081,avg log pred advi,60810,6081,-2.2858896199763055
6082,avg log pred advi,60820,6082,-2.2836048729202543
6083,avg log pred advi,60830,6083,-2.2813224094692637
6084,avg log pred advi,60840,6084,-2.279042227340875
6085,avg log pred advi,60850,6085,-2.2767643242549016
6086,avg log pred advi,60860,6086,-2.2744886979334424
6087,avg log pred advi,60870,6087,-2.2722153461008725
6088,avg log pred advi,60880,6088,-2.269944266483836
6089,avg log pred advi,60890,6089,-2.267675456811255
6090,avg log pred advi,60900,6090,-2.265408914814322
6091,avg log pred advi,60910,6091,-2.263144638226491
6092,avg log pred advi,60920,6092,-2.260882624783488
6093,avg log pred advi,60930,6093,-2.2586228722232966
6094,avg log pred advi,60940,6094,-2.2563653782861657
6095,avg log pred advi,60950,6095,-2.254110140714603
6096,avg log pred advi,60960,6096,-2.251857157253367
6097,avg log pred advi,60970,6097,-2.2496064256494757
6098,avg log pred advi,60980,6098,-2.2473579436521995
6099,avg log pred advi,60990,6099,-2.2451117090130523
6100,avg log pred advi,61000,6100,-2.2428677194858033
6101,avg log pred advi,61010,6101,-2.2406259728264586
6102,avg log pred advi,61020,6102,-2.2383864667932736
6103,avg log pred advi,61030,6103,-2.2361491991467437
6104,avg log pred advi,61040,6104,-2.2339141676495973
6105,avg log pred advi,61050,6105,-2.2316813700668052
6106,avg log pred advi,61060,6106,-2.2294508041655705
6107,avg log pred advi,61070,6107,-2.227222467715324
